window_mV,mean_eta_V,mean_j_mA_cm2,slope_mV_dec,R2,points,start_eta_V,end_eta_V
5,0.4314820200000001,11.357000000000001,110.6958499113431,0.9997483364980152,10,0.4292052000000002,0.43375470000000016
5,0.4319852200000001,11.477,111.21070575193893,0.9998121593166395,10,0.4297084,0.4342372000000001
5,0.43273324545454556,11.658636363636363,110.93002905021235,0.9998366369080485,11,0.4302116,0.4352022000000002
5,0.4329854100000001,11.7185,110.80939263437129,0.9997854921401983,10,0.43071480000000006,0.4352022000000002
5,0.4337321181818183,11.900454545454545,111.09419390875784,0.9997755102946254,11,0.4312387000000002,0.43618789999999996
5,0.43422779090909097,12.022272727272728,111.54541915478264,0.9997250440845692,11,0.4317419,0.4366911
5,0.4347215818181819,12.144545454545455,111.90936683212942,0.9996902261172442,11,0.4322657999999999,0.43717360000000016
5,0.435213490909091,12.267272727272728,113.21302743660368,0.9996971568871267,11,0.4327483000000001,0.4376768000000002
5,0.4357035181818183,12.390454545454544,113.67504738535395,0.9997375962713038,11,0.43323080000000025,0.43813860000000004
5,0.4361954272727273,12.513181818181819,114.18083137097793,0.9996642614854307,11,0.43375470000000016,0.4386418000000001
5,0.43668169090909104,12.637272727272727,114.90509768974222,0.9997903380100432,11,0.4342372000000001,0.43910360000000015
5,0.43716607272727287,12.761818181818182,115.01402000738607,0.9998084071362727,11,0.43471970000000004,0.4395654000000002
5,0.4376523363636365,12.885909090909092,115.42783115257213,0.9997812761243577,11,0.4352022000000002,0.4400686000000001
5,0.4381461272727274,13.008181818181818,117.29052822203552,0.9986899379801584,11,0.43572610000000006,0.44063390000000013
10,0.04399897104063639,0.0002485409090909091,8.271098686716892,0.7441927534112038,11,0.03899967666600013,0.04899757395999992
10,0.04499876520736366,0.00029825909090909096,8.220971656825421,0.7524422474553125,11,0.039999838333000026,0.049997412500000005
10,0.04599863291554547,0.0003302136363636364,11.276425908252111,0.6670213418907485,11,0.04099935333200011,0.05099838312300009
10,0.04699853001772728,0.00035506818181818187,11.134842282501433,0.5836205424842394,11,0.041998868124,0.051998221455999964
10,0.047998412366454545,0.00038348636363636364,11.680736463306411,0.7134397384477681,11,0.04299951499900012,0.05299757395999993
10,0.04899823590836363,0.0004261090909090909,13.743009358154293,0.6411063938436713,11,0.04399919166499999,0.053997573960000045
10,0.049998074166090915,0.00046517727272727267,14.460816659496063,0.5674346382355375,11,0.0449990297909999,0.05499741250000013
10,0.050997868426909114,0.0005148727272727273,14.972495942653756,0.5384109972037613,11,0.045999191665,0.055996766660000086
10,0.05199770668463637,0.000553940909090909,22.279787181341813,0.42784647698066164,11,0.04699838312300009,0.05699741249999989
10,0.052997589089818206,0.0005823454545454545,22.400319906940982,0.3718292632415237,11,0.04799805978899996,0.05799708958000017
10,0.05399750088900005,0.00060365,22.16296416105976,0.3544561681353866,11,0.04899757395999992,0.05899708958000027
10,0.054997398141727334,0.0006284681818181818,24.654632055303622,0.5679917138102268,11,0.049997412500000005,0.059996443740000016
10,0.05599733942900005,0.0006426499999999999,27.51464687124584,0.7764733982327343,11,0.05099838312300009,0.06099676665999998
10,0.05699714825509095,0.0006888272727272729,31.870718841466807,0.7696244715249417,11,0.051998221455999964,0.06199628021000003
10,0.057996927743636434,0.0007420909090909092,37.31588091856811,0.8008449752207617,11,0.05299757395999993,0.06299579583000026
10,0.058996736739091005,0.0007882272727272728,34.086894357989706,0.8247084287388676,11,0.053997573960000045,0.06399547291000007
10,0.05999654573454554,0.0008343636363636364,33.833609870746116,0.8276958087848515,11,0.05499741250000013,0.06499547290999996
10,0.06099628115090916,0.0008982727272727272,30.30798033826509,0.8375061341027874,11,0.055996766660000086,0.06599450208000013
10,0.061996104636363715,0.0009409090909090909,29.80481576272493,0.9511340839088401,11,0.05699741249999989,0.06699482500000009
10,0.06299588427545463,0.0009941363636363635,31.993143997941093,0.9091444909047565,11,0.05799708958000017,0.06799498852999997
10,0.06399563437000007,0.0010544999999999999,32.73612104711526,0.9002288956054788,11,0.05899708958000027,0.06899434061999998
10,0.06499536978636368,0.001118409090909091,36.23632450449965,0.8881898949566417,11,0.059996443740000016,0.06999417916000006
10,0.06599516391545461,0.0011681363636363634,36.8640607836059,0.8675612872948939,11,0.06099676665999998,0.07099417916000017
10,0.06699489933181825,0.0012320454545454544,45.17808052707536,0.8774313806347546,11,0.06199628021000003,0.07199385623999999
10,0.06799462007000007,0.0012994999999999999,49.40402847386399,0.8929841876473384,11,0.06299579583000026,0.07299320833
10,0.06899439952090916,0.0013527727272727272,52.56868080697742,0.8819086211178783,11,0.06399547291000007,0.07399336979000014
10,0.06999417897181824,0.0014060454545454545,53.605840790242965,0.8775842665585535,11,0.06499547290999996,0.07499304687000019
10,0.07099389971000006,0.0014735,55.02272217898162,0.8817441915505808,11,0.06599450208000013,0.07599240103000016
10,0.0719936498045455,0.0015338636363636366,47.97141973200143,0.9524363816714114,11,0.06699482500000009,0.07699175311999995
10,0.0729933558645455,0.0016048636363636367,45.821337001325965,0.9636284776597144,11,0.06799498852999997,0.07799159166000003
10,0.07399312063727281,0.0016616818181818182,50.982069606563826,0.8935992957965853,11,0.06899434061999998,0.07899240103000027
10,0.0749929000881819,0.0017149545454545453,52.42428013195529,0.8644023130180388,11,0.06999417916000006,0.0799919145800001
10,0.07599259147000008,0.0017895,50.31557407123265,0.8700255854174443,11,0.07099417916000017,0.08099078435999997
10,0.0769922533072728,0.0018711818181818185,51.26965774539093,0.8697276266838683,11,0.07199385623999999,0.08199045937000006
10,0.07799194450090918,0.0019457727272727274,53.91137143903997,0.8606375626866165,11,0.07299320833,0.08299045937000016
10,0.07899165056090919,0.0020167727272727277,52.624239062861015,0.872510281430537,11,0.07399336979000014,0.08398997499000016
10,0.07999120965090918,0.0021232727272727276,48.47757646713764,0.8611954958236828,11,0.07499304687000019,0.08498851978
10,0.08099082745363645,0.0022155909090909092,49.44916387688358,0.8576723750512311,11,0.07599240103000016,0.08598884270000018
10,0.08199051883545465,0.0022901363636363635,50.07313247773425,0.8447085847235261,11,0.07699175311999995,0.08698900623000028
10,0.08299019553909104,0.0023682272727272723,48.50912515548342,0.8866812473039652,11,0.07799159166000003,0.08798819686000003
10,0.08398978398545465,0.0024676363636363637,45.264964000262154,0.929786440147178,11,0.07899240103000027,0.08898706456999994
10,0.08498935775363646,0.0025705909090909087,51.20371761697409,0.9055840840846889,11,0.0799919145800001,0.08998771248000013
10,0.08598896106636372,0.002666409090909091,60.512887793887714,0.887196071325039,11,0.08099078435999997,0.09098755102000022
10,0.08698854951272739,0.002765818181818182,59.34059678394728,0.889304953636605,11,0.08199045937000006,0.0919862572700001
10,0.08798807924636376,0.002879409090909091,56.01255612098571,0.8907621647458999,11,0.08299045937000016,0.09298528644000004
10,0.08898759430181831,0.0029965454545454544,58.13495577006328,0.8908210168296994,11,0.08398997499000016,0.09398512498000011
10,0.08998713871363646,0.0031065909090909087,61.63459047386786,0.8860711256664308,11,0.08498851978,0.09498496352000019
10,0.09098680073909102,0.0031882272727272727,60.36641751532849,0.9206953890210263,11,0.08598884270000018,0.09598480206000004
10,0.091986359829091,0.0032947272727272725,60.04036388922449,0.9226656508340875,11,0.08698900623000028,0.09698399269000002
10,0.09298588937454554,0.003408363636363636,65.78111698981455,0.9146818766070953,11,0.08798819686000003,0.0979838312300001
10,0.09398538956363646,0.0035290909090909092,65.61922357858839,0.9147133063999926,11,0.08898706456999994,0.09898269894000022
10,0.09498487507454557,0.0036533636363636364,58.77740394944846,0.943996876482387,11,0.08998771248000013,0.0999814051900001
10,0.09598430168454555,0.0037918636363636366,60.698736831139364,0.9425630081178523,11,0.09098755102000022,0.10098140518999998
10,0.0969835083100001,0.0039835,56.85428089126501,0.9231707204052135,11,0.0919862572700001,0.10197882390000013
10,0.09798286077636376,0.004139909090909092,54.96697628459345,0.9289304641373062,11,0.09298528644000004,0.10297913440000017
10,0.09898219988181828,0.004299545454545455,51.53295268409257,0.9565717778711695,11,0.09398512498000011,0.10397801660000015
10,0.09998137677454555,0.004498363636363637,47.212048899175215,0.9713154648913789,11,0.09498496352000019,0.10497607080000004
10,0.10098044979090919,0.004722272727272728,44.504621443260504,0.9795675710689176,11,0.09598480206000004,0.10597476670000018
10,0.10197934742181827,0.004988545454545455,42.15394179251937,0.9791539496552987,11,0.09698399269000002,0.10697267600000004
10,0.10297850869545465,0.005191136363636364,43.65178063575116,0.9507557363222535,11,0.0979838312300001,0.10797476670000017
10,0.1039772010200001,0.005507000000000001,41.92550073117615,0.9456894156629762,11,0.09898269894000022,0.10896944679999998
10,0.104975715889091,0.0058657272727272725,38.54957228961651,0.9377015280158978,11,0.0999814051900001,0.10996636250000003
10,0.10597392308090918,0.0062987727272727275,33.554499105148324,0.9312322922395977,11,0.10098140518999998,0.11096168430000009
10,0.10697171815454556,0.006831363636363636,30.203727119412143,0.9222802637534084,11,0.10197882390000013,0.11195715100000014
10,0.10796932260000008,0.007410000000000001,26.90153568217084,0.9458604668955893,11,0.10297913440000017,0.11295247279999998
10,0.10896604635454554,0.008201363636363639,23.745368582639134,0.9452042702812518,11,0.10397801660000015,0.11394309570000005
10,0.10996209265454554,0.009156363636363636,21.363384135893845,0.9508551335364701,11,0.10497607080000004,0.11493452590000008
10,0.11095719804545462,0.010338636363636362,19.148886963848955,0.9638837660018851,11,0.10597476670000018,0.11592223010000002
10,0.11195112918181825,0.011804545454545455,17.413534227817905,0.9770546995265544,11,0.10697267600000004,0.11690800919999988
10,0.1129433384545455,0.013686363636363637,15.789723315726745,0.9912202708247031,11,0.10797476670000017,0.11788697800000003
10,0.11393305055454549,0.016171363636363636,14.96602006978997,0.9869384367067416,11,0.10896944679999998,0.1188615998
10,0.11492023160909094,0.019267727272727273,13.862770096206797,0.9878936638452247,11,0.10996636250000003,0.11982843840000013
10,0.11590411383636366,0.023160909090909097,12.984527373923585,0.9894147525002377,11,0.11096168430000009,0.12078906700000003
10,0.11688352862727275,0.028133181818181818,12.160779618613304,0.9922218160829499,11,0.11195715100000014,0.12173524700000016
10,0.11785729608181819,0.034469545454545454,11.486671490115851,0.9945056182369671,11,0.11295247279999998,0.12266859299999999
10,0.11882369810000006,0.042585000000000005,10.974835764813172,0.9947779028909612,11,0.11394309570000005,0.12358289500000019
10,0.11978109185454551,0.05287636363636364,10.461986511575766,0.9964470281289185,11,0.11493452590000008,0.12447442699999998
10,0.12072671295454553,0.06601136363636363,10.042012690291765,0.9971067559038452,11,0.11592223010000002,0.1253363580000002
10,0.12165911240000006,0.08234000000000001,9.708107892319436,0.9980336851995623,11,0.11690800919999988,0.12617862400000002
10,0.12301821785000006,0.1163725,9.617315968741574,0.998746424860115,12,0.11788697800000003,0.12785922299999997
10,0.12391985835000006,0.14013083333333334,9.705459012861377,0.9974554137874012,12,0.1188615998,0.12870666400000008
10,0.12481164220000004,0.16627,9.971318975878237,0.9930875843920425,12,0.11982843840000013,0.12956300599999993
10,0.12569473550000004,0.1945083333333333,10.425559786326321,0.9849947259000881,12,0.12078906700000003,0.13042555800000022
10,0.12657101850000005,0.22439166666666666,11.164981545200774,0.9732488326206146,12,0.12173524700000016,0.13130446299999998
10,0.12744273025000008,0.25537916666666666,12.22753810522287,0.9585794577555812,12,0.12266859299999999,0.1321957880000002
10,0.12831378650000008,0.286525,13.787986099409132,0.9414680302030262,12,0.12358289500000019,0.13312126800000001
10,0.1291885342500001,0.31677916666666667,16.06061980480321,0.9222389657891383,12,0.12447442699999998,0.13407986800000016
10,0.1300710790000001,0.3451499999999999,19.347320152578966,0.9008954743821661,12,0.1253363580000002,0.13506496400000012
10,0.13096668200000006,0.3703666666666667,23.8531261911345,0.8679528519668362,12,0.12617862400000002,0.13608359400000003
10,0.1314019600000001,0.38600000000000007,27.389555163658347,0.8664229971124832,11,0.12701716400000018,0.13608359400000003
10,0.1323214558181819,0.40544545454545455,34.531925093951024,0.7879114503888156,11,0.12785922299999997,0.13713161799999996
10,0.13326180218181824,0.4198545454545455,42.97352634749497,0.628146712266668,11,0.12870666400000008,0.13820303300000014
10,0.13422474918181826,0.42880454545454544,43.26303817825104,0.2998579585222297,11,0.12956300599999993,0.1392990810000001
10,0.1352100710000001,0.43234999999999996,-1.371660230437039,0.0001763626082357022,11,0.13042555800000022,0.1404015460000001
10,0.1356885223000001,0.43755499999999997,-42.955121638606236,0.15284767094452217,10,0.13130446299999998,0.1404015460000001
10,0.13670911880000006,0.43258,-65.84200594620711,0.6334833755311329,10,0.1321957880000002,0.1415104279999999
10,0.13775140890000007,0.42236499999999993,-57.104005093072715,0.8451704741807733,10,0.13312126800000001,0.14261868900000008
10,0.13881116980000008,0.40793,-48.587498773605944,0.9292026652655075,10,0.13407986800000016,0.14371887699999997
10,0.13988486180000004,0.39013,-42.55615034823123,0.9670436269260906,10,0.13506496400000012,0.1448167880000002
10,0.14096954550000004,0.369675,-38.35851355792631,0.9840536487894176,10,0.13608359400000003,0.145911801
10,0.14206027360000004,0.34775999999999996,-35.712725186632035,0.9929491167001748,10,0.13713161799999996,0.1469908750000002
10,0.1431536099000001,0.3252149999999999,-34.041024485681426,0.9972557906036855,10,0.13820303300000014,0.1480649810000001
10,0.1442460975000001,0.30287499999999995,-33.19738108093496,0.999055769685899,10,0.1392990810000001,0.14912790900000017
10,0.14533448650000008,0.2815250000000001,-32.94760499769274,0.9995581053104539,10,0.1404015460000001,0.150182971
10,0.14641784540000005,0.26139,-33.140205626177284,0.9992540190977518,10,0.1415104279999999,0.15123513500000008
10,0.14749474590000008,0.242815,-33.753468062317744,0.9984462238425792,10,0.14261868900000008,0.15227943300000013
10,0.14856483610000007,0.22588500000000003,-34.71309605305679,0.997462558424634,10,0.14371887699999997,0.15331959100000003
10,0.14962869560000008,0.21046,-36.014594889480804,0.9971174761446885,10,0.1448167880000002,0.15435747200000005
10,0.1506859725000001,0.196625,-37.630168061773034,0.9971213634811403,10,0.145911801,0.15538955700000012
10,0.1517366668000001,0.18438000000000004,-39.292944856925004,0.9967763570681706,10,0.1469908750000002,0.156418744
10,0.15278228960000007,0.17336000000000001,-41.07521551504084,0.9970680408230289,10,0.1480649810000001,0.1574471030000002
10,0.15382308930000008,0.163505,-42.758112992410545,0.9972316037904903,10,0.14912790900000017,0.15847297800000004
10,0.15485981110000005,0.154635,-44.57608835129393,0.9971605502613533,10,0.150182971,0.15949512700000024
10,0.15589330370000007,0.14654499999999998,-46.405514318869535,0.9977742534497908,10,0.15123513500000008,0.16051789700000005
10,0.15692346360000012,0.13926,-48.2125552524041,0.9977337222562079,10,0.15227943300000013,0.16153673400000026
10,0.1579512430000001,0.13255,-49.83751205786396,0.9982791927723066,10,0.15331959100000003,0.16255722699999997
10,0.1589769110000001,0.12635000000000002,-51.251328383222784,0.9990013977365245,10,0.15435747200000005,0.16357627100000016
10,0.1600004469000001,0.12066499999999998,-52.43845765634121,0.9991519288651005,10,0.15538955700000012,0.164592831
10,0.1610223061000001,0.11538499999999999,-53.71079627102725,0.9991399942869705,10,0.156418744,0.1656081490000001
10,0.1620427577000001,0.11044499999999999,-55.01712505951401,0.9992877304655193,10,0.1574471030000002,0.16662325999999994
10,0.1630617396000001,0.10586,-56.25806782099175,0.9991570604301481,10,0.15847297800000004,0.16763692200000024
10,0.16407960370000008,0.101545,-57.08805350991768,0.9991816194891641,10,0.15949512700000024,0.16865161900000003
10,0.1650962051000001,0.097535,-58.8239967114006,0.9983774474480507,10,0.16051789700000005,0.16966114099999996
10,0.16611173010000008,0.093785,-60.37230349350237,0.9978652019656417,10,0.16153673400000026,0.17067314700000003
10,0.16712655130000004,0.09020500000000001,-62.16197420205724,0.9984714924237219,10,0.16255722699999997,0.17168494600000006
10,0.16814046170000008,0.08684499999999999,-63.46126632318046,0.9990517303704523,10,0.16357627100000016,0.17269633100000004
10,0.16915333710000002,0.08373500000000002,-64.8717073802802,0.9988910305964583,10,0.164592831,0.17370502499999985
10,0.17016546729999998,0.08080500000000002,-66.39106121088254,0.9987003590411262,10,0.1656081490000001,0.17471413299999994
10,0.17117676950000005,0.078075,-68.6760929010342,0.9977661530408917,10,0.16662325999999994,0.17572117100000018
10,0.17218745070000005,0.075495,-70.62132951995898,0.9976294567131242,10,0.16763692200000024,0.17673007200000002
10,0.17319738669999998,0.07309500000000001,-73.34005453622707,0.9968039695760023,10,0.16865161900000003,0.1777362819999999
10,0.1742067845,0.070825,-74.30833265846148,0.9967621941643168,10,0.16966114099999996,0.17874559700000003
10,0.1752158097,0.06864500000000001,-77.11295358476453,0.9974040767703168,10,0.17067314700000003,0.1797513930000001
10,0.17622429670000003,0.066595,-79.8334465041007,0.9984533955823818,10,0.17168494600000006,0.18075801700000005
10,0.17723220409999998,0.06468500000000002,-82.189968266574,0.9989424985301666,10,0.17269633100000004,0.18176401999999992
10,0.1782395526,0.06291,-83.6882748829633,0.9985960710387437,10,0.17370502499999985,0.18276981599999997
10,0.17924661130000005,0.061204999999999996,-85.36073170125441,0.9984715171921127,10,0.17471413299999994,0.18377561200000025
10,0.18025321460000004,0.05961000000000001,-87.37083713913611,0.9974296257649458,10,0.17572117100000018,0.18478016600000013
10,0.18125959020000004,0.05807000000000001,-90.70463631463878,0.9972174875268561,10,0.17673007200000002,0.18578492700000004
10,0.18226565530000002,0.056605,-92.45068150517436,0.9974408130239806,10,0.1777362819999999,0.1867907230000001
10,0.18327137885000006,0.055222499999999994,-97.43220439074761,0.9976865585403011,10,0.17874559700000003,0.18779351750000006
10,0.18427667184000004,0.053944000000000006,-99.51974453492033,0.9973522715252133,10,0.1797513930000001,0.1887985269000001
10,0.18528169366000005,0.05273100000000001,-103.69877193925281,0.9965416362151496,10,0.18075801700000005,0.18980161120000005
10,0.18628657058000003,0.051553,-105.91794991600922,0.997327932226789,10,0.18176401999999992,0.19080678620000002
10,0.18729125085000012,0.0504225,-107.72603580226003,0.9979984795164227,10,0.18276981599999997,0.19181082270000016
10,0.1882957075600001,0.049346,-109.48237430510027,0.998327353212174,10,0.18377561200000025,0.1928143831
10,0.18929982686000005,0.048351000000000005,-112.13470741635561,0.9969052793415394,10,0.18478016600000013,0.19381680499999998
10,0.19030391097000005,0.047364500000000004,-114.12679479919979,0.9970990947654118,10,0.18578492700000004,0.19482100710000005
10,0.1913077135600001,0.046446,-118.56649370368031,0.9954308866094017,10,0.1867907230000001,0.19582295290000018
10,0.19231109801000007,0.0456285,-122.999927182453,0.988681368345778,10,0.18779351750000006,0.1968245675
10,0.19331467290000007,0.044765,-127.26483899524085,0.9905368381465252,10,0.1887985269000001,0.19782926639999987
10,0.19431785863,0.04399550000000001,-133.548645032175,0.9876102513289989,10,0.18980161120000005,0.1988303842000001
10,0.19532099468000008,0.043238000000000006,-143.47444258193843,0.9916855753452877,10,0.19080678620000002,0.19983297170000025
10,0.19632384093000002,0.042550500000000005,-150.14725976193313,0.9927970365209763,10,0.19181082270000016,0.20083524870000002
10,0.19732639531000004,0.0419335,-158.37485603542797,0.9892521484519072,10,0.1928143831,0.20183636650000003
10,0.19832891657000004,0.0413245,-161.238113476227,0.9896173818895286,10,0.19381680499999998,0.20283959569999999
10,0.19933132605000006,0.04074250000000001,-169.78214461133902,0.9906682497016922,10,0.19482100710000005,0.20384089980000009
10,0.20033360719000007,0.040191500000000005,-167.9564291021856,0.9907218130836161,10,0.19582295290000018,0.2048438185000001
10,0.20133588626000004,0.039641,-169.21049919431985,0.9908167983497073,10,0.1968245675,0.20584574359999985
10,0.20233810116000003,0.03910600000000001,-180.52241728896513,0.9934787564136925,10,0.19782926639999987,0.20684671650000008
10,0.2033399103400001,0.038669,-185.18184713167145,0.9861704610679475,10,0.1988303842000001,0.20784735820000022
10,0.20434185200000007,0.0382,-192.14230020098165,0.9857139878593077,10,0.19983297170000025,0.20884980080000015
10,0.20534348523000004,0.0378055,-206.96274513853265,0.9650118889806011,10,0.20083524870000002,0.20984930400000001
10,0.2063448907600001,0.037466,-227.58735149927335,0.9220412829647284,10,0.20183636650000003,0.21084930400000013
10,0.2073465405500001,0.0370675,-251.10586384951657,0.9373021998846285,10,0.20283959569999999,0.21185286440000017
10,0.2083480620000001,0.0367,-250.04629891094584,0.9367374127052682,10,0.20384089980000009,0.21285481020000008
10,0.20934959794000005,0.036329,-253.07668712438164,0.9387306667687033,10,0.2048438185000001,0.21385625919999995
10,0.21035085857000005,0.0360245,-253.54691860095826,0.9384199566160943,10,0.20584574359999985,0.2148564248
10,0.21135199086000012,0.035751,-252.90158796478465,0.939572138377151,10,0.20684671650000008,0.21585706650000014
10,0.21235325149000012,0.035446500000000006,-243.37546075004502,0.9461348525004271,10,0.20784735820000022,0.21685932279999998
10,0.21335444795000005,0.035157499999999994,-251.01873287968198,0.93642585281638,10,0.20884980080000015,0.21785932279999987
10,0.21435559473000004,0.034880499999999995,-241.65614162835104,0.952059854023318,10,0.20984930400000001,0.2188612686
10,0.21535701682000005,0.034537,-236.31711246036278,0.9509640040047624,10,0.21084930400000013,0.21986352490000027
10,0.21635843891000006,0.03419350000000001,-270.21186397396366,0.9694725233562241,10,0.21185286440000017,0.22086352490000016
10,0.21735942423000001,0.033955500000000007,-293.5979333718033,0.9343206792976568,10,0.21285481020000008,0.22186271759999987
10,0.21836039299000004,0.0337215,-299.1988700311914,0.9292295270073051,10,0.21385625919999995,0.22286449780000006
10,0.21936136382000004,0.033487,-291.2008607028897,0.9359128369589397,10,0.2148564248,0.2238659675000001
10,0.2203625106000001,0.03321,-280.40592921620834,0.9338109389922327,10,0.21585706650000014,0.22486789260000006
10,0.22136341519000002,0.0329915,-313.7776504209612,0.8855160462315567,10,0.21685932279999998,0.22586611239999987
10,0.22236430529000004,0.0327765,-315.18410637090255,0.8844217168739555,10,0.21785932279999987,0.22686822380000016
10,0.22336519539000005,0.0325615,-356.45513510603496,0.872036463630454,10,0.2188612686,0.22786822380000027
10,0.22436600476000013,0.032366000000000006,-369.32287753081346,0.8683135642965357,10,0.21986352490000027,0.2288693623
10,0.22536663611000002,0.032213500000000006,-358.25032606265336,0.8956956839566774,10,0.22086352490000016,0.22986983839999997
10,0.22636733163000008,0.032045500000000005,-356.7353200826276,0.8979954797581903,10,0.22186271759999987,0.23087048010000014
10,0.22736812444000007,0.03185399999999999,-423.75063058695196,0.897945359376641,10,0.22286449780000006,0.23187064570000016
10,0.2283688034000001,0.03169,-471.3823423416997,0.8970997384694801,10,0.2238659675000001,0.2328712874000001
10,0.22936935195000008,0.0315575,-499.6231935434001,0.8807183884334332,10,0.22486789260000006,0.2338714529999999
10,0.23036983840000003,0.03144000000000001,-457.91017619998195,0.9443419090362513,10,0.22586611239999987,0.2348727571
10,0.2313704531900001,0.03129150000000001,-568.3303056621949,0.957770816528594,10,0.22686822380000016,0.2358722603000003
10,0.2323709872500001,0.031162500000000003,-543.2051056249517,0.9579869587271755,10,0.22786822380000027,0.23687356440000018
10,0.23337145714000007,0.031049000000000004,-619.1308778901317,0.931514350579209,10,0.2288693623,0.23787292270000004
10,0.23437192496000006,0.030936,-615.1978142305846,0.9318011609310523,10,0.22986983839999997,0.23887404050000005
10,0.23537244246000008,0.030810999999999998,-571.0723187330962,0.9263153742572638,10,0.23087048010000014,0.23987501340000028
10,0.23637286267000013,0.0307095,-576.9553030002654,0.9210722668458582,10,0.23187064570000016,0.24087468220000008
10,0.2373730406900001,0.030666500000000003,-490.3275307745855,0.4962967506359718,10,0.2328712874000001,0.24187242590000002
10,0.2383733491200001,0.030592,-493.09818039237774,0.4252613586014292,10,0.2338714529999999,0.24287437170000015
10,0.23937372172000013,0.030502,-507.9491313770804,0.3936299688315635,10,0.2348727571,0.24387517900000022
10,0.24037402808000016,0.030428,-501.06224439608116,0.47593360448624744,10,0.2358722603000003,0.24487582070000014
10,0.2413742557800001,0.030373000000000004,-453.3480090088644,0.2902720551426081,10,0.23687356440000018,0.24587453729999997
10,0.2423743675600001,0.030346000000000005,-414.87321007726257,0.23249809848102188,10,0.23787292270000004,0.24687468220000008
10,0.24337460975000014,0.030287500000000005,-373.8076709946797,0.15428132068089934,10,0.23887404050000005,0.24787534460000016
10,0.24487473489090916,0.030257272727272733,-256.8170277767214,0.07216522461860583,11,0.23987501340000028,0.24987387490000001
10,0.24537470704000006,0.030264000000000003,-302.92400752446423,0.1327454310497661,10,0.24087468220000008,0.24987387490000001
10,0.24637482089000007,0.0302365,-399.35068922296693,0.2564717416618512,10,0.24187242590000002,0.25087582070000014
10,0.2473750796400001,0.030174,-184.63000763931916,0.023646875501766883,10,0.24287437170000015,0.2518750134000003
10,0.2488750002272728,0.030193181818181817,402.5162047404476,0.11474669770474986,11,0.24387517900000022,0.2538735644000001
10,0.2498748816727274,0.030221818181818186,519.0624843491454,0.2226433677627486,11,0.24487582070000014,0.25487387490000013
10,0.2508746765545456,0.030271363636363638,527.8764970532732,0.2418613351917416,11,0.24587453729999997,0.2558735644000003
10,0.2518745730545455,0.030296363636363642,665.5641078019418,0.4564685653319935,11,0.24687468220000008,0.25687339880000004
10,0.2528743096000001,0.03036,618.4629074157647,0.6807632976573261,11,0.24787534460000016,0.2578717842
10,0.2538740141545456,0.03043136363636364,599.8194705093752,0.7508935642150565,11,0.2488761519,0.25887209470000005
10,0.2548735286454547,0.030548636363636365,561.1281266855378,0.7544343411598463,11,0.24987387490000001,0.25987081130000034
10,0.25587311840909105,0.030647727272727274,480.43905114235645,0.923778690719328,11,0.25087582070000014,0.2608693623
10,0.2568724578909092,0.03080727272727273,434.6349988737096,0.919320210141439,11,0.2518750134000003,0.26186855499999995
10,0.2578719291000001,0.030935,431.84378468383096,0.9240411713533573,11,0.2528750134000002,0.26286919669999986
10,0.2588711951909092,0.031112272727272728,396.39960008194294,0.9206644891108939,11,0.2538735644000001,0.2638669404
10,0.25987062123636373,0.03125090909090909,383.19926481471856,0.9523458907911663,11,0.25487387490000013,0.2648672509
10,0.2608697556000001,0.03146,334.84710783028953,0.9455546668920544,11,0.2558735644000003,0.2658643529
10,0.2618687695272727,0.03169818181818182,296.6707343026021,0.9404371174921302,11,0.25687339880000004,0.2668627175999998
10,0.2628676084454546,0.03197863636363637,263.7271316815251,0.9284696669528836,11,0.2578717842,0.2678606269000001
10,0.2638664473636364,0.03225909090909091,235.11230028447216,0.9451116713437825,11,0.25887209470000005,0.2688590123000001
10,0.26486511127272727,0.032581818181818184,219.92303036860795,0.948114866531844,11,0.25987081130000034,0.26985739770000006
10,0.2658638184636363,0.03289409090909091,211.90245760558057,0.9579712756893637,11,0.2608693623,0.2708565904
10,0.2668623487636364,0.03324909090909091,192.7607148736292,0.9725378538657429,11,0.26186855499999995,0.2718531956000001
10,0.26786070217272734,0.03364681818181818,175.33761786028333,0.9858042626873645,11,0.26286919669999986,0.27285044250000023
10,0.2688587036818182,0.03412954545454546,163.5962084676695,0.9807195182473806,11,0.2638669404,0.27384721330000006
10,0.2698567917545455,0.03459136363636364,156.22094289526777,0.9883895611569055,11,0.2648672509,0.27484590919999996
10,0.27085446959090914,0.03515227272727273,150.07921649463566,0.9837626581487836,11,0.2658643529,0.2758417071000001
10,0.27185214554545467,0.035713636363636364,141.40176231821067,0.9843577145270747,11,0.2668627175999998,0.2768387884000001
10,0.272849603209091,0.036327727272727275,131.93711732525074,0.9841073123162025,11,0.2678606269000001,0.27783475189999995
10,0.2738468839818183,0.03698454545454545,122.5186174532397,0.9874703622237312,11,0.2688590123000001,0.2788307153999998
10,0.2748440462,0.037669999999999995,116.7952130933789,0.9930840707552889,11,0.26985739770000006,0.2798277967
10,0.27584089980000004,0.03842999999999999,110.70390006042558,0.9955065347224544,11,0.2708565904,0.2808227873000002
10,0.2768374015000001,0.039275,107.20576738307294,0.9939343067601971,11,0.2718531956000001,0.28181810910000005
10,0.2778336811454546,0.04017363636363636,101.34211555249937,0.9922711162484034,11,0.27285044250000023,0.2828122716999999
